EmployeeID,Age,Gender,MaritalStatus,Education,EducationField,Department,JobRole,JobLevel,MonthlyIncome,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,DistanceFromHome,BusinessTravel,OverTime,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,PercentSalaryHike,StockOptionLevel,Attrition,SoftSkillsScore,TechnicalSkillsScore,LeadershipScore,CommunicationScore,AdaptabilityScore,InnovationScore,TeamworkScore,CultureFitScore,EngagementScore,GrowthPotential,SalaryCompetitiveness
1228,44,Female,Married,4,Life Sciences,Technology,Tech Lead,2,6405,1,13,1,1,1,2,4,1,Travel_Frequently,No,4,1,2,3,4,4,13,1,0,6.2,8.5,8.1,6.9,7.1,7.6,6.9,6.8,7.0,8.0,106.7
1229,57,Male,Married,3,Medical,Technology,Data Scientist,3,7317,2,7,1,1,1,3,3,13,Travel_Rarely,Yes,4,4,3,3,4,3,14,1,1,7.2,4.6,8.2,8.5,5.3,4.3,7.1,6.6,9.2,5.7,73.2
1230,51,Male,Divorced,5,Marketing,Technology,DevOps Engineer,1,1665,1,9,1,0,1,1,2,1,Travel_Rarely,No,3,2,3,4,3,4,15,0,1,6.6,7.4,3.7,7.3,7.8,9.1,8.1,8.0,7.2,6.8,55.5
1231,29,Female,Single,1,Marketing,Sales,Sales Representative,4,11356,3,17,3,0,1,2,2,3,Non-Travel,Yes,1,3,4,2,4,3,13,3,1,5.3,6.4,3.9,9.2,8.4,6.7,7.3,7.6,7.1,6.1,75.7
1232,24,Male,Single,5,Life Sciences,Sales,Sales Representative,1,2988,1,14,1,1,1,0,5,5,Travel_Rarely,No,3,3,4,3,2,4,18,0,0,6.1,7.9,7.6,7.1,5.6,4.5,7.0,6.6,7.2,7.1,99.6
1233,27,Male,Married,1,Medical,Technology,Product Manager,2,4610,9,15,0,3,1,3,3,18,Travel_Rarely,No,3,4,2,1,2,3,15,0,0,10.0,5.2,5.5,8.4,5.8,6.2,6.7,6.4,6.4,5.7,76.8
1234,34,Male,Married,3,Technical Degree,Sales,Sales Representative,5,17912,4,9,0,4,4,4,4,1,Travel_Rarely,No,4,2,4,3,2,4,17,0,0,7.4,8.9,5.7,7.3,7.8,7.3,8.3,7.9,7.1,7.7,89.6
1235,43,Female,Married,4,Other,Sales,Manager,3,7552,0,4,0,0,0,4,5,6,Travel_Rarely,No,3,1,3,2,3,4,15,0,0,5.2,5.4,2.5,7.1,4.7,7.0,6.3,6.1,5.9,5.7,75.5
1236,38,Male,Divorced,2,Human Resources,Sales,Manager,2,6581,8,13,1,7,0,0,5,8,Travel_Frequently,No,1,4,3,2,4,4,24,3,1,5.3,6.2,5.1,8.8,4.5,3.6,5.7,5.7,7.4,5.8,109.7
1237,45,Male,Divorced,3,Marketing,Research & Development,Laboratory Technician,5,14347,2,16,1,1,2,2,5,3,Travel_Rarely,No,3,4,4,3,3,3,18,0,0,9.3,10.0,5.7,7.1,5.9,2.1,7.0,6.6,8.5,6.7,71.7
1238,19,Male,Single,3,Medical,Sales,Sales Executive,2,5066,1,14,1,0,1,1,0,2,Travel_Frequently,No,4,2,3,2,2,3,11,0,1,6.3,7.1,7.4,7.3,6.5,3.3,8.3,6.4,6.4,5.8,84.4
1239,18,Male,Single,5,Life Sciences,Research & Development,Research Director,1,3054,2,12,1,0,1,2,0,5,Travel_Rarely,No,2,1,3,3,4,2,13,1,0,6.4,8.6,5.3,6.0,5.5,6.4,6.4,6.4,6.4,5.8,101.8
1240,53,Male,Married,4,Life Sciences,Research & Development,Laboratory Technician,5,24629,4,7,4,1,4,0,1,1,Travel_Frequently,Yes,3,3,1,3,4,3,13,1,0,8.2,7.4,7.5,7.1,7.5,6.8,7.5,6.9,7.4,6.8,123.1
1241,43,Female,Married,4,Life Sciences,Technology,DevOps Engineer,2,4305,2,2,0,2,2,1,4,5,Non-Travel,No,4,3,3,3,3,3,20,0,0,6.5,8.9,5.7,3.0,4.0,1.0,6.0,4.8,8.0,5.7,71.8
1242,46,Male,Single,3,Technical Degree,Sales,Manager,4,15498,4,18,0,3,4,2,2,11,Travel_Rarely,No,1,4,3,2,3,4,20,0,0,6.2,8.2,8.5,6.3,7.3,6.6,6.2,6.5,6.8,7.5,103.3
1243,38,Female,Married,4,Life Sciences,Research & Development,Laboratory Technician,1,2183,0,11,0,0,0,3,2,14,Travel_Rarely,No,1,2,3,2,2,4,13,0,0,7.3,5.8,6.0,7.5,5.5,4.5,9.1,6.7,4.9,5.8,72.8
1244,28,Male,Married,3,Life Sciences,Human Resources,HR Analyst,3,10841,17,25,3,1,11,5,1,3,Travel_Frequently,Yes,4,2,2,3,3,3,16,2,1,5.9,4.3,5.0,6.8,9.4,3.6,4.5,6.2,7.0,5.4,108.4
1245,57,Male,Single,3,Other,Human Resources,HR Analyst,2,6729,6,16,2,2,1,5,2,7,Travel_Rarely,Yes,4,3,3,4,3,3,19,1,1,6.3,5.1,4.5,6.7,8.1,4.8,6.2,7.0,8.4,5.6,112.2
1246,28,Male,Married,4,Life Sciences,Research & Development,Research Director,5,14797,1,5,1,1,0,2,5,1,Travel_Rarely,No,4,3,2,3,4,4,23,3,0,9.4,6.2,3.9,7.9,6.7,6.1,4.9,6.6,8.2,6.4,74.0
1247,53,Male,Divorced,3,Life Sciences,Technology,Software Engineer,3,9610,6,13,1,0,2,2,1,6,Travel_Rarely,No,3,4,2,4,4,3,22,0,0,5.8,7.8,6.6,9.4,6.4,5.8,6.2,6.9,8.8,6.3,96.1
1248,56,Male,Single,1,Life Sciences,Sales,Manager,1,3056,4,10,1,3,3,1,1,29,Travel_Rarely,No,3,4,2,4,4,3,16,1,0,6.6,8.5,9.9,6.4,5.6,1.5,8.3,6.1,8.8,6.4,101.9
1249,57,Male,Single,1,Marketing,Technology,DevOps Engineer,3,7999,0,7,0,0,0,1,3,2,Travel_Rarely,Yes,3,3,4,2,2,4,15,2,1,10.0,6.9,7.6,8.3,1.7,8.9,9.2,7.3,6.9,6.4,80.0
1250,52,Male,Married,2,Technical Degree,Research & Development,Research Scientist,1,2773,0,0,0,0,0,2,0,7,Travel_Rarely,No,4,2,1,2,3,3,22,0,0,1.7,7.2,6.8,7.0,6.7,7.3,5.6,5.5,6.2,6.3,92.4
1251,51,Female,Divorced,4,Life Sciences,Sales,Sales Executive,3,9520,0,8,0,0,0,0,4,11,Travel_Rarely,Yes,3,3,4,4,2,4,11,1,1,9.8,3.5,3.5,7.8,8.5,6.3,8.1,8.4,7.6,5.9,95.2
1252,41,Male,Divorced,3,Marketing,Technology,Product Manager,4,18225,8,8,0,0,0,1,4,7,Non-Travel,No,3,3,1,1,4,4,12,1,0,7.8,6.6,3.6,10.0,4.8,2.6,5.5,5.2,6.6,5.4,121.5
1253,39,Female,Married,4,Technical Degree,Human Resources,Human Resources,2,3028,4,6,4,0,3,2,0,4,Non-Travel,No,3,3,3,3,2,3,21,1,0,7.7,6.9,7.9,8.4,5.0,4.4,6.3,6.4,6.9,5.7,50.5
1254,22,Female,Married,3,Technical Degree,Sales,Sales Executive,3,8404,1,8,1,1,1,3,5,1,Travel_Frequently,No,4,4,4,4,3,3,11,1,1,7.7,7.7,6.9,8.9,6.7,5.9,7.5,7.8,9.4,7.1,84.0
1255,50,Male,Married,2,Other,Sales,Sales Executive,1,1874,0,11,0,0,0,4,4,4,Travel_Rarely,Yes,3,3,2,3,2,4,22,1,0,6.4,6.5,4.7,6.4,4.2,7.5,4.9,5.8,6.5,6.2,62.5
1256,53,Male,Married,3,Human Resources,Sales,Sales Representative,2,5013,3,13,1,0,0,0,2,2,Travel_Rarely,No,1,2,2,2,3,4,16,2,0,5.5,6.2,2.6,6.9,5.2,8.2,6.3,6.1,5.1,5.7,83.6
1257,37,Male,Single,4,Marketing,Human Resources,HR Analyst,2,4217,3,3,3,3,2,2,2,9,Travel_Rarely,No,2,3,2,4,3,2,13,3,0,7.0,9.8,5.6,5.4,5.7,10.0,7.1,7.1,7.0,7.0,70.3
1258,36,Male,Single,3,Life Sciences,Sales,Sales Representative,3,8066,6,19,6,1,1,3,4,4,Non-Travel,No,4,2,4,3,3,3,22,1,0,6.8,4.9,4.2,6.1,6.7,6.3,4.5,6.5,7.8,5.8,80.7
1259,52,Male,Single,5,Life Sciences,Sales,Sales Representative,1,2062,17,17,1,0,5,1,6,15,Travel_Rarely,No,4,2,2,4,2,2,23,0,0,7.3,9.0,4.9,7.3,10.0,4.7,6.1,7.2,6.8,7.4,68.7
1260,34,Female,Married,4,Life Sciences,Sales,Manager,3,8764,2,7,2,1,2,1,6,1,Travel_Rarely,No,3,4,3,2,3,4,15,2,0,6.5,7.9,3.4,6.0,6.4,7.5,6.5,6.5,7.8,7.1,87.6
1261,51,Male,Single,3,Technical Degree,Technology,Tech Lead,1,3036,2,6,1,0,2,5,3,4,Travel_Frequently,No,3,3,2,3,3,3,16,0,0,8.3,6.8,7.6,7.3,7.2,4.0,6.2,6.5,7.1,6.5,101.2
1262,26,Male,Divorced,3,Technical Degree,Technology,Product Manager,3,7866,2,12,0,0,0,0,4,6,Travel_Frequently,No,2,3,3,4,4,3,15,0,0,8.2,10.0,4.8,6.3,6.4,6.7,6.5,7.1,8.0,7.2,78.7
1263,43,Female,Single,5,Medical,Technology,DevOps Engineer,1,3215,8,13,0,1,0,4,1,1,Travel_Frequently,Yes,2,3,3,2,1,4,13,1,1,4.8,6.9,7.0,7.2,7.0,10.0,7.6,7.2,5.4,7.2,107.2
1264,19,Male,Single,4,Life Sciences,Sales,Sales Executive,4,15714,0,2,0,0,0,4,5,7,Travel_Rarely,Yes,3,3,1,2,4,3,12,1,0,4.5,5.7,6.8,8.0,6.8,5.4,7.5,6.1,7.0,6.5,104.8
1265,26,Female,Married,1,Marketing,Technology,Software Engineer,1,3517,2,11,1,1,2,4,1,2,Travel_Rarely,No,2,1,4,1,3,3,12,2,1,5.8,7.3,4.8,7.9,8.2,4.7,8.8,7.1,5.4,6.0,117.2
1266,26,Male,Married,3,Other,Technology,DevOps Engineer,2,5411,6,17,6,6,6,4,0,2,Travel_Frequently,No,4,2,4,3,2,4,22,3,1,5.0,8.3,5.6,7.6,9.5,3.2,6.9,7.2,7.1,6.6,90.2
1267,57,Male,Single,4,Marketing,Technology,Data Scientist,2,4938,0,9,0,0,0,6,5,1,Travel_Rarely,No,3,4,2,4,4,3,12,2,1,8.6,7.8,9.5,9.0,6.2,6.3,5.2,6.9,8.8,7.6,82.3
1268,34,Male,Single,4,Technical Degree,Research & Development,Research Director,3,5805,1,6,1,0,1,2,5,3,Travel_Rarely,No,4,4,4,2,3,4,20,3,0,6.0,6.2,3.9,4.2,5.8,3.0,4.4,5.2,8.6,5.8,58.0
1269,18,Male,Divorced,2,Technical Degree,Research & Development,Manufacturing Director,2,4218,5,6,0,0,0,3,2,21,Travel_Rarely,Yes,4,4,3,1,2,3,14,1,0,7.8,8.0,4.3,7.0,10.0,3.8,8.9,7.2,7.2,6.5,70.3
1270,42,Female,Single,4,Other,Technology,DevOps Engineer,3,8146,1,8,1,1,1,0,5,1,Travel_Rarely,No,2,4,4,3,3,3,14,0,0,6.8,4.4,1.8,8.2,9.6,3.3,7.1,7.5,8.0,5.5,81.5
1271,57,Male,Single,5,Technical Degree,Sales,Sales Executive,2,4910,1,15,1,1,0,1,3,15,Travel_Rarely,No,2,3,3,1,3,3,22,1,1,8.4,9.0,5.7,3.9,7.1,8.1,7.6,6.6,6.2,7.3,81.8
1272,59,Female,Divorced,2,Technical Degree,Research & Development,Research Scientist,3,12492,3,14,0,3,0,3,4,4,Travel_Rarely,No,4,2,4,3,4,4,13,1,0,6.3,8.2,1.8,9.6,8.8,5.7,8.3,8.1,8.4,6.7,124.9
1273,42,Male,Single,4,Life Sciences,Technology,Product Manager,1,2396,2,7,1,1,2,3,1,6,Travel_Rarely,No,4,1,3,3,4,3,18,1,1,4.6,3.7,5.0,6.5,9.4,8.7,7.5,7.6,7.4,6.0,79.9
1274,56,Male,Married,1,Life Sciences,Technology,DevOps Engineer,2,3231,0,12,0,0,0,2,2,5,Travel_Frequently,No,3,3,4,3,3,2,14,1,0,6.0,5.9,2.4,6.0,6.1,6.4,8.8,7.2,7.9,5.0,53.8
1275,52,Male,Married,1,Medical,Technology,DevOps Engineer,2,5664,13,25,1,1,0,2,6,20,Travel_Rarely,Yes,2,3,4,2,3,3,18,2,1,2.9,8.9,7.5,8.2,8.3,5.1,8.2,7.1,7.0,7.9,94.4
1276,20,Male,Single,2,Life Sciences,Technology,Data Scientist,1,2803,0,3,0,0,0,4,2,11,Travel_Rarely,No,4,4,2,2,2,3,21,0,0,4.7,6.7,5.7,5.8,6.8,7.2,8.5,6.5,7.2,6.3,93.4
1277,54,Female,Single,1,Other,Sales,Manager,1,2270,6,9,2,5,0,3,3,29,Non-Travel,No,2,3,2,4,3,4,13,0,0,7.5,6.9,1.0,9.0,6.9,7.3,6.1,7.3,7.0,5.9,75.7
1278,47,Male,Single,4,Life Sciences,Sales,Manager,5,25000,0,13,0,0,0,3,3,12,Travel_Frequently,No,1,4,4,2,2,3,21,1,1,7.3,9.1,4.1,7.0,8.0,8.4,8.2,7.8,6.5,7.2,125.0
1279,55,Male,Single,1,Human Resources,Research & Development,Research Scientist,5,11172,3,13,2,1,0,2,3,2,Travel_Rarely,No,4,3,3,4,2,4,22,3,0,6.1,6.1,5.0,9.1,9.7,4.2,7.8,7.9,7.8,6.6,55.9
1280,51,Male,Single,2,Medical,Research & Development,Laboratory Technician,3,10624,0,6,0,0,0,1,3,26,Travel_Rarely,No,4,3,4,4,3,4,12,0,0,6.7,3.8,7.1,8.8,7.5,6.0,5.9,7.6,8.8,6.3,106.2
1281,29,Male,Divorced,2,Life Sciences,Sales,Sales Executive,2,4708,0,13,0,0,0,1,6,29,Travel_Frequently,No,4,4,4,2,2,3,24,3,1,4.6,9.1,7.7,7.2,8.2,3.7,9.3,7.1,8.0,7.8,78.5
1282,36,Male,Married,2,Other,Sales,Sales Representative,2,4049,0,2,0,0,0,3,1,1,Travel_Rarely,No,1,3,4,4,3,3,18,3,0,8.0,6.3,6.8,6.0,8.2,6.5,7.1,7.7,7.2,6.5,67.5
1283,54,Male,Married,1,Life Sciences,Human Resources,Human Resources,3,12580,3,13,2,3,0,2,3,18,Travel_Rarely,No,3,4,3,2,3,3,16,0,0,6.7,7.0,6.6,9.6,8.9,1.0,4.9,6.3,7.8,6.3,125.8
1284,34,Female,Divorced,4,Medical,Technology,Tech Lead,1,2868,3,5,0,2,0,2,2,8,Travel_Rarely,Yes,4,1,2,4,4,4,12,2,0,7.8,6.7,6.8,4.7,7.6,4.0,8.1,6.7,7.4,6.5,95.6
1285,27,Male,Married,2,Life Sciences,Technology,DevOps Engineer,5,16925,0,5,0,0,0,1,2,20,Travel_Frequently,No,4,4,4,3,3,2,17,0,0,7.7,6.3,7.3,6.5,7.0,4.5,7.8,7.1,9.0,5.9,84.6
1286,29,Male,Single,4,Technical Degree,Technology,Tech Lead,1,2340,19,27,1,12,3,1,6,19,Non-Travel,No,3,1,1,2,3,3,22,1,0,7.4,5.7,6.0,8.3,6.0,6.0,6.8,6.2,5.1,6.5,78.0
1287,33,Male,Divorced,4,Life Sciences,Technology,Data Scientist,5,18991,1,1,0,0,0,1,5,17,Non-Travel,Yes,4,2,3,4,4,4,20,1,1,5.6,6.7,5.6,4.8,7.8,8.1,7.9,7.4,8.4,7.4,95.0
1288,41,Male,Single,1,Marketing,Human Resources,Human Resources,2,4538,3,7,0,2,2,3,4,17,Travel_Rarely,No,2,4,3,4,4,4,17,3,0,7.4,5.6,6.4,5.2,5.9,2.5,6.1,6.0,8.6,5.9,75.6
1289,36,Female,Single,4,Marketing,Technology,Data Scientist,3,10709,1,1,1,1,1,3,2,1,Travel_Rarely,No,1,2,4,3,4,3,14,1,0,7.7,9.1,8.3,6.7,6.7,7.7,7.8,7.6,6.9,7.5,107.1
1290,25,Male,Married,1,Technical Degree,Human Resources,HR Manager,1,2543,3,3,0,1,1,1,2,1,Travel_Rarely,Yes,3,2,2,3,3,4,18,1,0,6.0,8.8,1.3,7.4,4.7,6.7,8.2,6.5,6.5,5.7,84.8
1291,48,Male,Married,2,Technical Degree,Technology,DevOps Engineer,4,15645,7,9,7,2,0,6,6,1,Travel_Rarely,No,4,4,4,4,4,3,13,1,1,7.5,7.8,1.4,4.2,10.0,6.8,7.6,7.9,10.0,7.0,104.3
1292,38,Female,Married,1,Medical,Technology,Software Engineer,2,5207,3,5,1,1,1,1,1,1,Travel_Frequently,Yes,4,4,3,3,3,3,23,0,0,4.8,7.8,7.1,8.7,4.6,5.4,7.2,6.5,8.6,6.0,86.8
1293,34,Male,Single,3,Life Sciences,Technology,Product Manager,3,9978,1,4,1,1,1,3,5,3,Travel_Frequently,No,4,2,1,2,3,3,19,1,1,7.8,4.5,4.2,6.8,7.6,7.4,7.0,6.6,6.2,6.2,99.8
1294,40,Male,Married,3,Human Resources,Research & Development,Research Director,4,16498,1,3,1,1,0,1,2,9,Travel_Rarely,No,2,3,4,3,3,4,24,3,0,7.5,8.7,6.1,8.1,5.2,5.6,9.1,7.4,7.4,6.6,110.0
1295,54,Female,Single,4,Life Sciences,Sales,Manager,1,3340,7,12,0,1,1,3,0,3,Travel_Rarely,Yes,4,4,2,4,3,3,22,0,0,9.2,6.3,5.9,5.9,4.1,4.2,6.5,6.1,8.6,5.0,111.3
1296,33,Female,Divorced,3,Medical,Sales,Sales Representative,2,5490,0,11,0,0,0,3,2,10,Travel_Rarely,No,2,4,2,4,3,3,21,1,0,9.9,9.0,10.0,6.4,7.4,5.6,7.3,7.2,7.6,7.7,91.5
1297,23,Female,Single,4,Medical,Sales,Manager,2,4133,2,16,1,0,2,0,4,13,Travel_Rarely,No,2,4,4,4,4,2,15,0,0,6.6,9.5,7.4,7.5,9.3,6.2,7.1,8.0,9.0,7.8,68.9
1298,25,Male,Divorced,2,Human Resources,Sales,Sales Representative,2,4827,0,3,0,0,0,5,4,8,Travel_Rarely,No,3,2,2,2,4,3,13,2,0,7.8,6.6,8.0,7.2,5.2,3.9,7.6,6.0,6.8,6.3,80.4
1299,42,Male,Married,4,Medical,Sales,Sales Representative,2,4973,1,8,1,0,0,0,5,5,Travel_Rarely,No,2,3,3,3,3,2,19,0,0,7.5,3.6,5.4,8.0,7.7,1.1,8.8,6.9,7.0,5.0,82.9
1300,35,Male,Divorced,2,Medical,Research & Development,Research Scientist,2,4426,0,0,0,0,0,2,5,2,Travel_Rarely,No,3,2,3,1,4,3,24,0,0,6.6,7.3,4.4,8.1,9.8,7.3,8.8,7.7,6.8,7.3,73.8
1301,42,Male,Married,2,Technical Degree,Research & Development,Research Director,2,4259,10,17,0,0,1,5,3,1,Travel_Frequently,No,3,3,3,4,3,3,12,2,1,4.3,5.3,4.3,5.3,10.0,4.5,8.1,7.3,7.9,6.1,71.0
1302,29,Female,Married,2,Marketing,Technology,Data Scientist,3,8796,6,16,2,0,0,2,1,5,Travel_Rarely,No,2,1,4,3,3,3,12,1,0,5.3,6.1,8.5,7.3,6.1,1.0,7.5,6.2,6.1,5.5,88.0
1303,32,Male,Married,2,Life Sciences,Sales,Manager,3,6828,4,4,0,3,2,0,4,10,Travel_Rarely,No,2,2,2,2,3,3,13,1,0,6.2,6.7,7.0,6.8,6.5,6.2,7.7,6.4,5.6,6.7,68.3
1304,43,Female,Single,3,Medical,Technology,Data Scientist,1,1911,1,11,0,1,1,3,0,6,Travel_Rarely,No,3,3,2,3,4,3,19,2,1,7.4,8.4,6.2,7.6,6.8,5.7,9.0,7.1,7.8,6.3,63.7
1305,58,Female,Single,4,Technical Degree,Technology,Product Manager,4,8594,3,3,1,3,3,5,0,10,Travel_Rarely,No,3,2,2,2,3,3,21,0,0,9.1,7.7,9.4,6.5,7.9,3.3,5.8,6.1,6.1,6.6,57.3
1306,43,Male,Divorced,1,Other,Human Resources,HR Manager,4,14248,3,9,2,3,0,2,3,3,Travel_Rarely,No,3,4,3,3,4,3,20,0,0,6.8,9.3,5.7,7.1,6.3,4.7,6.8,6.6,8.8,6.7,95.0
1307,49,Male,Divorced,4,Technical Degree,Technology,Data Scientist,2,5341,4,4,1,0,4,3,1,1,Travel_Rarely,No,4,4,3,3,3,3,13,0,0,8.6,5.8,4.5,9.9,7.8,7.9,6.3,7.8,8.6,6.0,89.0
1308,27,Female,Married,4,Medical,Sales,Manager,2,4675,0,8,0,0,0,1,1,11,Travel_Rarely,No,2,1,1,4,4,4,15,1,0,9.2,8.7,5.3,5.2,6.5,2.9,8.1,6.3,6.0,6.1,77.9
1309,33,Male,Single,4,Life Sciences,Sales,Manager,2,5994,18,31,3,0,1,2,5,1,Travel_Rarely,No,3,4,4,3,4,3,19,0,0,6.1,8.2,8.1,6.3,5.3,4.9,6.9,6.5,9.1,7.0,99.9
1310,24,Female,Married,2,Human Resources,Research & Development,Laboratory Technician,3,6802,3,17,3,3,3,2,2,7,Travel_Rarely,No,4,4,4,1,4,3,20,1,0,4.9,8.0,3.3,3.5,7.4,6.9,5.1,5.8,8.9,6.3,68.0
1311,34,Male,Married,3,Technical Degree,Sales,Manager,3,9147,13,20,4,2,7,4,0,13,Travel_Rarely,Yes,4,3,4,2,4,4,16,0,0,7.1,8.7,5.9,6.2,5.6,2.9,6.4,6.0,8.6,5.9,91.5
1312,40,Male,Married,5,Life Sciences,Human Resources,HR Analyst,1,2527,0,12,0,0,0,0,0,1,Non-Travel,No,4,3,1,3,2,3,16,0,0,5.0,8.2,9.2,5.3,4.8,9.7,7.4,6.2,6.6,7.1,84.2
1313,43,Male,Divorced,4,Life Sciences,Research & Development,Research Scientist,3,7240,1,15,1,0,0,3,6,7,Travel_Rarely,Yes,2,2,3,1,3,4,21,0,0,9.7,4.6,6.8,9.9,6.6,7.7,7.8,7.5,5.6,7.0,72.4
1314,38,Female,Divorced,3,Technical Degree,Research & Development,Research Director,2,4507,0,0,0,0,0,0,0,9,Travel_Rarely,Yes,2,1,4,4,3,3,11,1,1,8.7,6.1,5.6,6.5,5.2,9.4,7.0,7.7,6.5,5.8,75.1
1315,39,Male,Single,2,Life Sciences,Sales,Manager,1,2215,7,8,2,0,2,2,0,10,Non-Travel,No,3,3,3,4,3,3,21,0,0,9.1,8.5,9.9,6.4,6.0,6.0,6.0,6.9,7.9,7.0,73.8
1316,24,Female,Married,2,Life Sciences,Research & Development,Research Scientist,3,8929,1,2,1,1,1,3,6,1,Travel_Rarely,Yes,4,1,4,3,4,3,12,0,0,4.4,7.7,6.7,8.0,8.4,9.0,9.1,8.2,7.8,8.0,89.3
1317,31,Male,Married,3,Life Sciences,Human Resources,HR Manager,3,9508,9,10,0,5,0,1,4,13,Travel_Rarely,Yes,2,3,4,4,1,4,19,2,0,6.5,8.6,2.8,5.4,5.6,6.3,7.9,7.1,6.5,6.4,95.1
1318,32,Female,Single,4,Life Sciences,Human Resources,HR Manager,2,4573,8,13,6,1,1,0,1,1,Travel_Frequently,No,3,2,2,3,4,3,18,0,1,7.1,7.3,5.7,8.2,4.5,5.4,7.8,6.5,7.1,5.6,76.2
1319,24,Female,Single,2,Medical,Sales,Sales Executive,2,4287,5,8,0,5,0,3,2,5,Travel_Frequently,No,4,3,3,3,4,4,12,3,1,7.6,6.2,8.4,8.1,7.7,3.7,7.6,7.1,8.6,6.7,71.4
1320,26,Male,Single,3,Technical Degree,Sales,Manager,5,18493,5,12,0,0,0,3,4,4,Travel_Rarely,Yes,4,3,1,2,2,3,15,1,1,6.5,5.8,6.3,9.4,8.6,6.5,5.7,6.6,6.2,6.8,92.5
1321,25,Male,Divorced,3,Life Sciences,Sales,Manager,3,5692,6,6,2,2,4,4,1,2,Travel_Rarely,No,4,3,2,3,3,4,15,0,0,3.1,4.5,9.1,7.8,5.8,4.7,7.4,6.1,7.6,6.0,56.9
1322,40,Female,Married,3,Life Sciences,Sales,Sales Executive,3,8558,5,19,5,4,5,4,3,2,Travel_Rarely,No,1,3,4,4,2,3,16,3,0,7.7,7.8,3.9,4.2,9.0,4.6,4.2,6.7,6.6,6.5,85.6
1323,46,Male,Married,4,Life Sciences,Technology,Data Scientist,1,3280,2,11,1,1,0,1,0,1,Travel_Frequently,No,1,3,4,4,4,4,14,1,0,9.7,4.8,5.8,8.7,7.6,6.3,7.7,8.3,7.9,5.8,109.3
1324,35,Female,Divorced,4,Medical,Sales,Manager,1,2148,5,18,4,1,0,3,2,4,Travel_Rarely,Yes,3,4,4,4,1,4,19,1,1,10.0,7.0,6.7,10.0,9.2,9.5,2.9,8.3,7.6,7.7,71.6
1325,48,Male,Married,3,Life Sciences,Technology,Tech Lead,2,4823,11,14,5,2,0,4,1,1,Travel_Rarely,Yes,1,4,1,4,2,4,15,0,1,6.6,6.8,3.5,7.0,4.9,8.6,6.2,6.5,6.1,5.8,80.4
1326,47,Female,Single,4,Medical,Technology,DevOps Engineer,2,6024,2,11,1,2,1,0,3,17,Travel_Rarely,No,4,3,4,2,2,3,14,0,0,7.1,8.7,6.0,7.0,3.4,7.6,7.3,6.5,7.4,6.4,100.4
1327,56,Female,Married,2,Technical Degree,Sales,Sales Executive,3,9782,14,24,2,0,0,1,0,1,Travel_Rarely,Yes,1,4,4,2,2,4,24,2,1,5.5,10.0,6.8,6.3,7.6,5.9,7.5,6.9,6.5,7.3,97.8
1328,52,Female,Married,2,Life Sciences,Research & Development,Laboratory Technician,2,5061,0,4,0,0,0,2,3,17,Travel_Rarely,No,1,4,4,3,3,3,19,0,0,7.1,6.4,3.5,4.5,6.6,6.2,5.6,6.5,7.5,5.8,84.4
1329,35,Male,Divorced,2,Life Sciences,Technology,Data Scientist,2,4941,2,10,2,1,1,4,6,15,Travel_Frequently,No,2,1,4,3,4,3,12,1,1,6.4,7.8,3.0,7.6,7.0,8.9,6.3,7.5,6.8,7.0,82.4
1330,59,Male,Married,2,Life Sciences,Technology,Product Manager,2,3764,0,4,0,0,0,0,3,4,Travel_Rarely,No,3,2,3,3,3,4,21,1,1,6.2,7.0,8.4,6.2,7.4,7.0,5.5,6.7,6.9,7.5,62.7
1331,56,Male,Married,2,Marketing,Research & Development,Research Scientist,2,5491,0,12,0,0,0,4,4,5,Travel_Rarely,No,3,1,2,4,2,3,21,0,0,4.8,5.7,6.2,7.5,9.4,1.0,8.7,6.9,5.6,6.1,91.5
1332,34,Male,Married,2,Human Resources,Technology,Product Manager,5,13163,8,18,0,0,0,2,3,2,Travel_Rarely,No,4,3,1,4,3,3,12,2,0,9.3,8.8,1.3,7.5,5.4,10.0,6.3,7.1,7.6,6.3,65.8
1333,31,Male,Divorced,4,Life Sciences,Technology,Software Engineer,3,4989,12,14,1,0,4,2,4,29,Non-Travel,No,4,3,1,3,3,4,23,0,0,6.6,7.6,4.6,9.8,9.6,5.9,7.1,7.4,7.2,7.3,49.9
1334,48,Male,Single,2,Other,Research & Development,Manufacturing Director,1,3004,7,17,0,5,2,3,5,8,Travel_Rarely,No,3,3,3,1,3,3,13,0,0,6.3,7.9,6.2,6.4,5.7,6.1,7.5,6.1,6.8,6.9,100.1
1335,41,Female,Single,4,Life Sciences,Technology,Software Engineer,3,9157,18,21,2,0,5,3,4,24,Travel_Rarely,No,1,4,3,2,3,3,20,3,0,7.3,8.3,1.5,5.1,7.5,6.4,8.1,6.8,6.8,6.3,91.6
1336,52,Male,Married,1,Human Resources,Research & Development,Laboratory Technician,3,9995,1,10,1,0,0,3,6,4,Non-Travel,No,4,1,3,3,4,3,14,0,0,6.1,8.4,4.2,7.4,7.3,6.1,7.9,7.2,7.4,7.1,100.0
